20;318;77;103
x;99;39;47
ni;332;83;187
k;94;38;61
g;83;57;82
cuál;359;94;189
cierto;336;94;239
11;263;75;122
quien;326;96;218
15;276;73;107
dicho;265;136;225
19;173;141;85
14;184;91;93
13;178;80;81
cuanto;228;123;235
h;75;45;51
17;235;76;69
00;44;20;53
ante;169;106;236
21;135;67;75
18;148;61;78
v;97;39;55
2015;115;86;96
30;205;75;79
16;126;78;68
2014;136;57;90
distintos;169;89;168
25;153;53;74
000;180;30;35
22;108;63;67
24;148;47;83
entonces;266;32;87
w;46;13;37
verdadero;167;31;158
50;181;40;62
29;90;85;61
tras;192;40;118
ambo;177;49;127
2013;85;59;79
nada;206;34;50
40;158;39;50
quién;165;58;62
contra;187;79;38
26;99;61;36
27;106;45;62
23;90;50;57
2011;74;33;81
100;157;31;42
pues;139;52;105
2012;86;34;75
28;83;47;47
pocos;176;32;60
2010;72;28;63
33;88;31;45
cuyo;119;57;82
35;114;37;45
2006;52;50;63
60;119;34;44
978;48;16;85
31;74;58;39
2009;70;28;55
65;82;18;100
80;124;28;30
1016;4;4;13
32;76;29;50
37;62;33;56
2025;95;40;28
45;78;35;36
2008;46;33;57
36;83;28;36
39;59;29;29
34;67;31;42
2005;50;32;49
1007;4;11;5
2007;55;13;46
38;59;32;38
ninguno;121;12;45
70;94;28;18
57;58;29;31
demás;85;25;64
48223;12;61;9
42;75;16;30
2030;37;93;14
bastante;128;12;27
75;72;17;33
48;66;22;27
43;60;15;41
47;67;18;32
alrededor;91;37;33
55;69;19;31
z;25;8;7
67;62;16;29
44;66;17;38
46;55;24;28
90;74;22;36
41;56;21;33
81;61;10;12
54;51;16;28
56;57;19;16
05;28;30;15
83;59;9;21
63;41;12;42
mas;40;20;63
95;47;20;18
1080;7;4;3
84;43;11;34
51;56;12;27
cierta|cierto;72;22;32
73;55;16;35
53;52;12;31
01;30;23;15
diez;89;13;17
77;43;11;35
49;38;22;29
69;51;17;16
58;53;16;24
59;53;15;22
2000;47;11;27
74;45;17;26
66;60;14;23
2004;41;9;33
2001;49;13;25
68;51;13;21
52;48;13;30
86;42;16;32
001;17;6;12
76;56;13;23
64;47;11;19
71;45;10;24
62;46;16;24
555;32;3;76
72;52;9;27
03;13;24;12
5360;32;2;75
61;58;10;14
2003;23;17;29
solamente;51;22;29
04;19;14;13
07;23;13;8
vosotros;29;18;52
96;46;6;21
09;26;13;7
500;64;11;7
2002;29;10;28
99;42;6;23
85;32;8;27
92;49;8;16
93;36;10;22
91;39;9;18
02;16;17;11
82;43;9;15
usted;68;5;13
88;31;14;28
78;33;14;19
3390;2;7;2
94;34;10;20
87;34;12;11
08;15;14;9
06;19;11;8
1996;30;18;22
89;36;10;16
97;44;7;15
doble;32;18;25
79;32;6;11
98;24;11;16
1186;1;4;1
101;16;7;18
200;40;5;12
1990;39;7;11
1997;30;5;13
120;21;9;20
consigo;20;15;28
1109;3;1;2
300;42;5;9
1980;41;6;7
0000;2;4;4
q;17;2;7
023;2;5;1
150;36;5;3
1993;21;7;14
1950;42;1;3
108;17;11;11
107;13;7;15
conforme;28;14;11
1998;24;8;11
113;16;8;13
104;19;8;8
121;18;8;7
1177;4;1;3
1145;2;1;2
106;14;8;13
125;21;11;12
103;14;7;10
114;15;8;9
111;13;8;11
132;13;6;13
128;9;9;12
arriba;29;6;9
encima;28;2;13
1999;14;6;10
1994;13;5;8
139;17;5;9
112;12;6;10
1111;4;1;1
105;15;9;14
130;20;7;5
109;15;5;11
1989;12;8;9
110;14;10;6
1991;17;1;8
1988;11;5;13
137;11;8;8
í;6;3;11
3389;2;0;3
1992;16;4;11
116;14;6;8
48550;4;2;1
117;17;6;9
1787;2;7;1
_;2;1;1
1986;15;3;3
141;13;5;7
129;9;5;9
127;16;3;8
123;14;5;4
002;3;0;3
6018;2;2;6
5944;4;1;3
202;7;9;7
1995;20;3;6
175;17;3;5
119;12;6;5
1983;16;4;3
1956;24;2;1
118;11;4;6
115;11;6;7
102;17;4;7
5910;32;0;0
160;14;5;3
135;12;6;6
126;10;5;8
003;3;2;2
360;14;4;5
136;13;5;5
131;11;7;8
122;8;6;8
excepto;23;6;2
400;14;2;9
1970;17;2;8
157;13;5;4
0002;1;0;2
é;8;5;3
1984;16;2;6
169;10;5;4
138;8;6;6
1038;5;1;2
024;4;1;2
019;3;0;4
171;9;5;3
167;5;4;9
145;6;4;4
144;8;6;2
143;6;3;4
133;9;6;6
124;8;6;9
3916;2;3;3
250;18;1;4
154;8;0;2
140;9;2;7
007;2;0;5
211;6;1;5
1987;9;2;5
194;9;3;7
180;7;6;5
159;10;3;3
158;13;2;3
152;9;4;3
151;8;1;7
1985;12;4;3
1974;14;1;3
1966;14;1;2
189;4;6;4
cincuenta;21;1;3
1960;17;2;2
156;10;1;5
155;9;3;6
134;5;4;6
030;1;3;0
005;4;2;3
223;5;4;2
203;7;4;2
197;6;2;4
193;5;7;4
182;5;5;4
173;5;3;5
162;9;3;6
149;6;4;3
217;3;9;3
181;6;3;7
148;9;3;4
147;10;4;0
236;4;2;1
2027;3;12;2
1979;12;2;2
153;12;1;4
146;7;1;3
0001;1;3;2
750;5;5;3
319;4;3;0
208;6;1;2
206;3;4;4
1976;12;3;1
191;3;4;4
172;4;3;4
142;7;1;5
1000;13;1;3
031;1;2;1
22201;1;7;1
1982;4;5;3
1968;9;2;3
184;4;1;6
179;4;3;9
178;4;3;4
165;4;1;4
163;2;4;3
1108;1;2;1
016;5;0;1
012;2;2;1
199;6;2;4
176;5;5;3
174;5;4;4
168;2;0;7
014;2;2;2
006;4;2;0
004;2;0;2
ustedes;13;1;3
700;10;5;0
600;11;2;2
433;5;3;0
350;10;1;3
348;5;4;0
224;1;2;7
219;4;4;1
1981;6;4;0
198;3;2;4
196;6;1;3
185;5;0;5
166;4;5;3
009;0;0;3
treinta;13;2;2
240;5;2;2
225;2;3;4
215;6;4;1
213;2;2;4
204;5;0;2
1978;6;0;4
1973;11;1;2
170;7;2;4
161;5;3;3
017;2;1;0
981;1;2;0
800;10;3;0
625;3;1;2
270;2;2;4
195;2;1;5
190;3;6;5
183;3;3;6
164;4;3;5
14201;1;1;2
362;1;1;2
239;4;0;1
218;2;0;4
209;3;5;2
1964;12;1;1
1958;7;3;1
187;4;2;6
015;2;0;1
008;1;1;3
ochenta;10;2;2
313;4;3;3
260;2;2;2
234;1;3;1
221;2;4;1
216;6;3;1
214;1;3;2
207;3;1;2
201;3;2;4
1971;3;1;4
1969;11;1;0
1943;10;2;0
177;4;1;5
371;6;0;1
365;4;1;3
364;3;0;2
251;3;2;1
237;1;1;7
226;1;1;1
212;3;2;5
210;1;1;2
1957;10;0;1
15366;2;3;3
noventa;11;1;0
cuarenta;9;1;1
679;0;5;3
5281;2;0;2
477;4;2;0
389;3;0;1
374;2;1;4
369;0;1;3
340;2;3;0
333;2;1;5
323;1;1;1
283;6;0;4
280;2;1;3
277;3;1;2
276;2;0;3
252;0;2;3
230;6;1;1
227;0;3;3
222;1;2;5
1977;4;3;1
1952;6;0;1
192;3;2;4
188;3;3;2
0449;0;4;0
935;3;1;3
568;1;1;2
455;5;1;1
355;4;0;2
315;1;2;1
293;1;1;2
268;1;1;3
205;5;0;1
sesenta;8;0;2
910;4;1;2
504;2;0;1
460;3;1;0
417;1;0;2
357;2;1;1
335;2;0;2
328;2;2;3
30827;1;3;4
303;1;5;2
285;2;1;1
281;3;0;3
263;2;1;1
259;3;0;2
253;1;2;1
247;2;0;2
241;1;0;3
235;2;2;1
229;1;0;6
1972;3;3;1
1962;7;0;1
1945;9;0;0
186;4;1;3
ae;1;2;2
__________;4;0;0
932;4;2;0
875;4;0;1
623;0;1;2
612;5;0;0
593;0;0;4
581;0;1;2
483;2;0;2
410;0;3;1
368;3;1;0
349;2;0;1
343;1;4;1
341;2;0;2
317;2;0;3
307;1;0;2
292;0;0;3
279;1;1;2
274;1;2;1
273;2;0;2
265;3;0;2
256;2;0;6
245;0;0;3
242;4;1;2
228;1;0;4
2026;1;6;1
1967;3;1;0
1955;5;0;1
1371;0;1;4
1344;0;1;2
011;3;0;1
900;6;1;1
792;3;3;1
741;2;2;0
723;4;2;0
56712;0;4;0
536;1;1;2
523;3;1;1
5209;2;3;1
464;3;0;2
457;2;2;0
450;2;1;2
430;2;0;1
405;4;0;0
356;3;0;2
352;2;1;1
346;1;1;1
329;1;1;2
322;4;0;1
271;1;1;1
267;2;0;1
243;3;2;2
24215;0;2;1
233;1;1;2
21556;0;3;3
1975;3;1;1
1953;3;1;0
1948;3;2;1
10609;0;2;1
039;3;1;0
032;2;1;0
ñ;1;1;3
km;6;0;0
834;2;0;1
833;2;1;0
763;4;1;0
708;3;0;2
666;2;1;1
61692;0;4;1
592;1;1;1
570;2;2;1
557;1;1;1
507;1;1;2
481;4;0;1
479;3;1;1
461;4;0;2
395;0;1;2
390;2;0;2
375;3;0;1
366;2;1;0
312;0;1;3
31009;0;5;0
294;1;3;1
291;4;1;1
275;1;0;2
258;2;2;0
248;1;0;2
232;1;1;3
2028;1;3;2
1951;2;0;1
1930;4;1;1
1920;4;1;0
setenta;6;0;0
________________________________________;0;0;6
938;5;0;0
906;2;0;1
85786;0;2;1
814;1;1;2
710;0;1;2
698;2;1;2
682;1;0;2
649;1;2;0
631;1;1;1
624;1;0;2
617;4;0;0
613;1;1;3
611;2;1;1
583;0;1;3
577;1;0;2
564;2;0;2
537;2;0;1
5000;6;0;0
478;2;1;1
473;1;1;2
434;1;1;2
422;0;2;1
416;2;1;1
377;0;0;3
353;0;0;3
316;1;2;1
314;3;0;1
305;2;0;1
301;0;1;2
3000;5;1;0
299;0;1;3
286;1;1;1
282;2;0;1
264;1;1;1
244;2;0;1
23857;2;1;2
2063;0;5;0
20511;1;1;1
2035;6;0;0
1959;4;1;0
1940;5;0;1
1939;3;2;1
1911;2;1;0
056;2;1;0
trece;5;0;0
ms;3;0;1
diecisiete;3;1;0
975;2;0;1
956;2;0;1
949;1;0;2
944;2;1;0
943;2;0;1
939;2;0;1
917;1;1;1
915;1;0;2
914;2;0;1
911;2;0;1
904;1;2;0
876;1;0;2
854;3;0;0
850;3;0;0
840;3;0;0
822;1;2;1
813;1;1;1
770;1;2;2
702;2;1;0
7000;3;2;0
663;2;0;1
661;1;0;2
650;3;0;1
636;2;0;1
628;2;0;2
616;3;0;1
594;1;1;1
584;1;0;2
572;2;0;1
552;2;0;2
545;2;0;1
543;1;0;2
527;2;0;1
518;2;1;0
467;1;2;1
427;2;0;1
421;0;1;2
401;2;0;1
4000;5;0;0
394;0;2;2
37843;0;1;3
372;2;0;1
358;0;0;4
330;2;1;1
318;1;0;2
308;0;1;2
306;1;0;2
278;2;1;1
254;1;0;2
21071;0;2;1
2050;5;0;0
1965;2;1;1
1936;5;0;0
1926;3;0;1
1916;3;1;0
1906;3;0;0
1900;3;0;0
1170;2;0;2
11441;0;1;3
1021;2;0;1
1015;2;0;1
1005;1;1;1
075;1;0;2
067;3;1;0
048;2;1;0
0011;0;2;2
00022154;1;4;0
980;2;0;1
974;0;1;2
930;0;0;3
899;1;0;2
898;1;1;1
859;1;0;2
852;1;2;0
843;2;0;1
837;0;1;2
817;1;2;1
784;2;1;0
744;2;0;1
730;3;0;0
716;0;2;1
715;0;2;1
709;0;2;1
688;0;0;3
680;3;0;1
669;1;0;3
642;1;1;1
640;1;2;1
639;2;1;0
634;1;2;0
620;1;1;1
547;2;0;1
522;1;1;1
51660;0;1;2
515;2;0;1
501100011033;0;3;0
438;2;0;1
418;0;0;3
392;2;1;0
3758;4;0;0
345;2;1;0
344;1;1;1
310;2;0;1
288;0;0;4
287;1;1;1
2766;0;3;0
24310;0;2;1
1954;3;0;0
1949;4;0;0
1944;2;0;1
1937;2;0;1
1928;4;0;0
1917;1;2;0
1908;1;1;2
1870;3;0;0
1824;1;2;0
1789;2;1;0
1677;3;0;0
1650;0;2;1
1597;1;2;0
13039;0;3;0
1212;1;1;1
1200;4;0;0
063;3;0;0
042;1;1;1
00694;0;4;0
0021;0;1;2
0013;0;2;2
mm;3;0;0
doscientos;2;0;1
catorce;0;1;2
_____;3;0;0
918;0;1;2
9126;0;1;2
908;1;1;1
9000;3;0;0
896;2;1;0
894;2;1;0
832;2;1;0
811;1;1;1
8000;3;0;0
731;1;1;1
724;2;1;0
670;0;0;3
574;1;0;2
5500;2;0;1
46634;0;1;2
409;0;1;2
32870;0;2;1
3058;3;0;0
2854;0;3;0
2445;0;1;2
1921;2;0;1
1914;3;0;0
1876;3;0;0
1818;2;1;0
1725;0;3;0
1376;1;0;2
1337;0;0;3
1300;1;2;0
12804;0;2;1
1105;0;3;0
1018;2;0;1
0019;0;1;2
