ayudar;680;178;1153
además;541;326;1180
año;1297;206;258
político;195;1256;273
grupo;926;308;431
proyecto;426;323;1030
diseño;335;274;1142
tomar;695;332;863
tipo;1068;192;615
impacto;235;592;1039
superior;230;515;876
práctico;241;396;1227
estrategia;220;428;1143
profesor;515;195;1022
artificial;360;147;202
tema;699;184;833
imagen;1364;26;202
analizar;713;174;993
generativa;467;308;940
algoritmo;993;234;532
propio;761;184;881
través;701;224;926
considerar;506;377;945
learning;201;46;172
aula;292;148;1300
decisión;545;343;844
importante;571;382;854
pensamiento;314;178;1180
unesco;267;670;166
idea;880;140;604
ir;974;165;461
necesario;390;417;912
creación;537;191;960
programa;499;448;654
aspecto;277;451;960
comprensión;306;106;1234
contener;635;196;815
www;382;166;201
identificar;584;177;904
entorno;251;238;1155
acceso;460;578;517
marco;90;940;487
profesional;221;443;906
riesgo;384;646;512
personal;435;518;561
oportunidad;171;419;1020
usuario;820;161;561
posible;733;280;607
presentar;554;250;807
medio;703;251;415
cambio;412;306;802
encontrar;906;203;460
general;450;479;499
diseñar;467;153;930
ética|ético;128;793;529
plataforma;521;143;803
internet;912;199;136
cial;628;334;474
clase;707;64;624
dos;951;134;337
requerir;324;249;937
ámbito;223;393;869
fomentar;78;289;1139
abordar;168;479;847
arti;622;327;444
fundamental;171;433;861
valor;597;252;553
potencial;195;313;972
embargo;565;237;697
seguir;735;210;496
lenguaje;977;41;322
comunicación;296;330;648
innovación;133;515;652
calidad;289;245;865
capítulo;406;381;432
área;246;275;866
ciencia;427;338;485
efectivo;173;147;1099
comprender;457;202;754
fuente;695;147;450
sociedad;221;733;377
clave;361;330;672
pensar;647;95;574
personalizar;171;29;1147
técnica;457;185;670
lugar;636;176;559
vida;578;248;486
relación;490;315;538
campo;400;232;698
on;37;30;16
interacción;337;87;879
decir;1073;73;125
aplicar;359;172;759
facilitar;190;132;1029
promover;54;449;830
línea;515;200;526
mostrar;773;112;414
punto;645;174;416
escuela;415;364;402
relacionar;376;351;579
intelligence;58;74;22
destacar;301;244;767
concepto;472;96;691
partir;717;143;415
institución;108;543;594
curso;352;132;686
científico;391;170;614
cuenta;588;254;416
obtener;675;100;468
implementación;57;360;812
evaluar;227;110;903
empresa;573;352;261
automático;710;59;410
pedagógico;37;267;882
trabajar;580;199;458
integrar;186;210;843
real;423;66;671
google;944;24;92
complejo;474;92;650
práctica;231;104;846
conjunto;587;177;425
llevar;555;173;495
alto;524;228;408
último;577;184;445
integración;46;224;914
gestión;134;374;613
base;548;199;414
actual;296;248;606
significativo;199;139;863
centro;285;433;333
uno;687;162;325
existir;477;256;447
garantizar;77;585;531
alumnado;278;104;755
generación;487;113;536
avanzar;353;209;608
público;320;676;118
plantear;286;285;608
adaptar;151;50;959
implicar;240;223;707
centrar;212;218;728
país;394;620;74
mejora;164;79;884
posibilidad;377;138;636
solución;271;178;665
figura;628;78;243
saber;754;80;221
establecer;201;567;371
profundo;349;116;646
universitario;234;202;521
elemento;417;118;535
as;93;32;150
by;495;18;53
virtual;292;48;601
responsable;85;585;401
importancia;162;297;658
derecho;188;716;43
profesorado;84;152;731
apoyo;127;153;791
conocer;603;102;355
perspectiva;140;267;631
siguiente;608;124;340
cambiar;387;83;573
máquina;770;55;170
propuesta;230;157;592
plan;125;381;433
material;309;53;637
necesitar;519;132;390
nacional;165;550;103
acción;290;314;381
podar|poder;643;70;294
principal;335;234;460
función;409;104;485
relevante;285;142;611
medida;328;282;420
equipo;404;146;403
sector;177;565;170
poner;468;182;349
esencial;108;226;687
educador;60;162;770
organización;176;514;261
sentido;367;167;441
revista;212;186;220
autor;379;192;275
estado;434;341;133
día;648;41;126
realidad;381;99;411
claro;346;223;398
reflexión;162;130;624
escribir;768;20;125
entender;518;119;311
reconocer;358;187;405
papel;193;178;571
compartir;369;150;409
palabra;724;27;81
inteligente;452;68;372
situación;401;130;394
privacidad;117;667;112
re;187;105;505
comunidad;154;373;378
pasar;642;72;179
tratar;423;143;340
método;202;48;635
principio;204;412;270
tabla;393;90;295
niño;435;83;120
avance;232;217;436
colaboración;47;227;588
retroalimentación;96;9;721
guía;168;257;415
recomendación;168;320;336
paso;486;64;213
servicio;368;202;240
capaz;483;98;303
with;19;7;15
interés;232;140;493
proponer;315;137;429
asegurar;109;311;469
pequeño;611;119;132
activo;113;134;587
ción;206;180;474
referencia;289;272;203
aprovechar;95;194;588
querer;622;67;136
data;164;64;64
disponible;275;132;233
debatir;206;242;349
crucial;71;193;592
tres;463;141;233
natural;560;24;182
responder;461;93;283
tic;76;279;383
rol;152;171;447
fin;250;221;357
espacio;268;123;426
construir;312;127;392
hecho;558;86;190
asignatura;217;54;518
visión;279;197;340
metodología;92;82;604
resolver;411;42;366
is;21;8;8
explorar;199;60;573
resultar;353;116;366
participación;71;208;528
menos;550;84;174
beneficio;97;232;476
didáctico;94;33;615
cuestión;287;317;198
libro;462;70;194
investigador;255;153;343
modo;449;86;266
seguridad;181;454;105
machine;574;22;85
creatividad;173;16;584
transformar;152;102;528
artículo;412;109;192
amplio;163;170;461
momento;497;78;205
aumentar;331;73;376
periódico;66;36;39
prompt;476;22;144
creativo;230;38;491
brindar;141;92;556
término;387;136;246
siempre;450;89;227
iag;132;68;516
transformación;76;259;416
prueba;358;56;285
final;391;72;263
limitación;180;80;510
chatbots;163;45;390
patrón;469;14;269
individual;105;53;576
continuo;53;97;604
abierto;220;173;306
preparar;164;129;465
básico;233;158;347
impulsar;111;222;432
contribuir;88;201;485
definir;285;195;269
global;188;235;183
tendencia;188;122;402
apoyar;84;183;491
technology;38;22;24
gpt;427;17;165
código;353;63;210
explicar;501;60;171
documento;275;238;179
that;5;1;1
historia;501;40;130
internacional;157;369;123
lograr;252;135;347
enseñar;235;59;416
representar;362;90;266
dimensión;170;177;309
producir;456;68;174
hablar;582;30;76
convertir;306;91;332
ahora;538;44;145
responsabilidad;50;403;243
laboral;103;265;320
unir;344;253;58
evidenciar;203;76;414
parecer;517;65;133
escolar;188;183;317
característica;378;58;277
personalización;47;19;618
asistente;285;9;373
reto;76;231;352
llegar;504;61;133
sesgos;158;288;230
error;397;29;208
juego;429;23;185
respecto;255;193;243
mantener;216;133;354
atención;270;114;281
web;516;28;65
cultural;144;206;225
prompts;297;36;207
research;48;24;30
particular;289;119;250
ayuda;317;55;307
indicar;373;79;213
secundario;176;161;296
revisión;108;126;389
tradicional;197;43;441
rápido;283;114;274
múltiple;195;191;280
in;158;91;232
lado;292;99;271
cantidad;446;55;169
an;67;23;25
recibir;348;67;250
participar;146;175;351
from;8;5;1
materia;117;236;307
incorporar;155;118;409
útil;322;42;298
descripción;377;51;175
positivo;225;80;332
informe;256;220;134
experto;242;171;238
especialmente;197;138;346
segundo;413;60;190
esperar;298;101;252
demostrar;255;53;363
adopción;49;318;284
sugerir;243;43;386
número;495;40;61
escenario;192;77;346
resolución;105;68;483
señalar;280;114;265
género;257;229;86
grado;220;96;306
rendimiento;136;26;462
limitar;220;102;324
aún;330;103;218
pedir;516;25;86
online;268;50;96
producto;287;98;235
diferencia;367;73;206
gobierno;102;462;24
percepción;132;51;434
elaboración;251;95;260
producción;189;91;335
introducción;187;142;241
students;3;2;3
actuar;258;63;303
procesamiento;426;46;144
video;408;7;104
visual;288;11;241
constante;128;69;416
allá;204;84;335
mercado;166;236;175
use;64;9;33
enfrentar;120;159;341
ejercicio;226;43;316
afectar;231;132;255
preciso;243;33;336
funcionar;401;38;165
opción;301;113;170
informar;134;159;312
observar;338;69;202
implicación;43;201;351
publicación;225;152;150
edu;70;113;178
página;493;33;51
luego;487;27;94
instrucción;334;18;200
serie;281;99;181
económico;161;333;81
innovador;76;89;422
gráfico;317;53;154
cultura;140;235;163
criterio;167;63;342
anterior;336;80;183
estructura;273;87;225
computadora;454;18;79
evolución;113;90;354
autónomo;205;92;186
presente;202;135;238
tan;375;51;141
entrenar;443;48;86
ar;219;69;168
emplear;235;43;306
protección;37;478;16
cosa;507;16;33
estilo;219;5;311
adoptar;80;236;267
inicial;232;49;267
elaborar;236;132;192
at;12;10;7
chat;353;16;117
conclusión;172;72;308
be;13;7;6
orientación;77;157;295
común;253;150;158
etapa;153;95;290
dejar;362;50;141
alfabetización;35;179;299
iniciativa;107;314;122
evitar;184;164;213
efecto;197;136;213
asociar;166;157;234
voz;398;31;81
dispositivo;339;79;124
inclusión;35;222;283
formar;162;136;252
falta;172;143;221
seguro;190;199;148
hora;326;42;113
software;229;52;171
chatbot;190;28;192
reducir;197;89;242
describir;283;92;164
reconocimiento;336;61;104
teoría;232;48;188
teaching;8;12;12
comportamiento;269;67;195
etc;335;67;129
hoy;381;47;106
automatizar;140;44;345
similar;360;46;126
privado;132;333;27
it;12;8;4
dificultad;166;32;329
construcción;109;85;320
detectar;287;52;177
dinámico;84;49;397
discusión;128;75;308
acuerdo;196;129;163
publicar;262;137;77
contar;280;106;144
perfil;225;89;167
obra;348;52;52
programación;227;29;240
entrenamiento;353;44;106
educational;13;11;14
comenzar;267;93;169
adquirir;107;54;364
existente;103;177;240
this;5;1;0
arte;303;42;118
distinto;259;82;167
precisión;214;22;275
leer;388;11;50
único;238;60;221
volver;288;63;160
adecuar;110;114;290
brecha;84;277;130
crear|creer;305;58;139
are;3;1;2
par;185;80;212
europeo;52;350;4
diversidad;67;157;278
reflejar;160;121;224
preocupación;114;199;194
mente;282;53;153
alcanzar;203;95;208
mencionar;185;88;230
concreto;162;64;281
factor;132;122;225
aporte;48;48;385
co;156;72;174
siglo;225;46;181
junto;180;107;204
propósito;137;102;236
orientar;66;144;273
involucrar;87;122;288
surgir;155;117;217
internacional ;25;19;14
pdf;80;89;29
pro;116;78;255
quedar;308;75;100
mayoría;304;64;120
eficiente;130;38;325
cabo;155;84;247
translated;440;12;31
sólo;295;47;135
transparencia;46;340;85
higher;10;17;7
formato;293;23;141
poco;323;46;97
aquí;272;50;154
control;195;102;145
ajustar;138;23;322
actor;57;303;91
servir;194;67;213
seleccionar;248;45;172
opinión;217;87;155
procesar;319;28;131
millón;379;19;7
do;124;51;135
después;341;30;101
consulta;139;44;124
consecuencia;159;137;180
or;18;12;18
éxito;163;51;254
university;58;32;21
presentación;219;34;190
motivación;59;12;381
encostar|encuestar;200;87;161
redacción;184;18;238
diálogo;116;72;244
creer;276;38;139
definición;191;103;142
language;39;6;8
organizar;222;74;161
esfuerzo;129;140;193
planificación;99;67;275
mundial;185;227;15
argentino;200;113;51
vista;198;70;182
revisar;198;61;193
matemáticas;146;35;246
eficiencia;67;31;339
agente;145;59;219
naturaleza;270;46;135
lectura;204;24;189
escritura;185;10;224
mujer;288;74;32
estudiar;218;42;186
adaptación;30;59;358
matemático;194;30;179
compromiso;31;151;269
técnico;87;139;203
llm;319;12;65
implementar;50;133;272
físico;227;44;156
idioma;219;25;151
especial;102;133;183
participante;129;68;232
objeto;259;47;112
nombre;300;24;96
interactivo;92;6;329
can;20;6;15
llamar;328;35;64
conversación;291;23;100
intervención;113;46;247
institucional;21;226;164
review;13;6;10
previo;148;38;245
ley;124;240;3
integral;19;136;277
condición;166;133;118
completo;194;46;184
progreso;59;25;339
electrónico;259;29;75
equidad;7;265;155
relevancia;78;65;280
valioso;61;20;350
emergente;61;108;246
educar;50;131;194
referir;190;83;148
disciplina;98;54;271
pesar;167;67;193
fase;150;44;195
estudiantado;44;33;336
estratégico;39;182;185
automatización;108;49;255
negativo;199;86;106
enriquecer;29;20;375
http;60;53;56
alcance;178;59;180
continuación;193;62;164
capacitación;24;131;249
total;286;32;58
pp;15;43;43
deber|debido;171;117;127
acceder;211;48;154
depender;198;49;171
examen;143;28;220
camino;163;60;175
pedagógicas;8;46;356
escala;155;91;142
jugar;248;28;108
adaptarse;48;42;322
ies;34;208;143
conectar;227;56;105
cuatro;201;76;120
sección;179;69;123
suponer;207;61;139
crecimiento;133;133;123
categoría;239;42;89
superar;171;42;194
regla;257;49;51
iagen;37;50;256
consideración;47;156;193
casi;318;21;39
salud;179;98;91
reflexionar;58;55;292
difícil;266;31;98
igual;253;37;108
determinar;222;50;118
informática;169;73;116
seguimiento;102;37;235
américa;48;310;0
adicional;123;18;244
intelectual;131;123;122
ingeniería;117;67;183
how;8;4;4
garcía;34;35;93
primario;99;116;149
inglés;255;41;79
pedagogía;17;45;284
adecuado;96;67;230
edad;231;37;111
aportar;95;71;221
introducir;188;54;137
solicitar;237;22;111
sesión;190;24;130
consciente;81;120;187
simple;244;15;99
teórico;66;54;254
regulación;51;267;49
legal;59;232;22
incorporación;21;61;297
versión;270;31;51
preguntar;261;23;89
fortalecer;39;116;228
ampliar;107;52;201
tus;212;7;120
representación;202;32;115
población;201;85;64
abrir;118;62;196
vídeo;246;10;89
experimentar;139;31;205
adolescente;294;32;39
década;230;48;89
openai;226;8;35
instrumento;71;80;208
correcto;251;29;78
asimismo;79;84;210
región;89;265;15
significar;210;36;129
frente;116;102;149
utilización;62;67;240
detalle;230;35;104
determinado;211;45;113
decidir;238;36;72
norma;70;235;40
nota;217;35;71
literatura;127;36;179
conexión;171;29;156
investigar;114;45;211
preparación;78;61;209
cumplir;134;124;107
complejidad;145;57;154
variable;160;24;112
percibir;146;19;178
identificación;102;37;214
enfocar;83;44;237
revolución;152;67;108
sólido;56;89;192
gobernanza;5;316;11
empezar;280;22;59
confianza;89;112;142
administrativo;25;40;283
science;41;17;17
móvil;276;21;37
teachers;6;7;6
histórico;162;54;121
desempeño;48;12;294
cinco;207;67;78
vivir;234;40;78
expresión;145;90;108
demanda;71;110;174
funcionamiento;182;54;124
detallar;123;25;209
ventaja;92;50;209
potenciar;32;47;272
finalmente;142;67;149
infraestructura;46;194;104
recoger;169;62;117
lista;223;34;74
dirigir;113;92;136
vincular;130;63;153
resumen;134;59;133
information;14;6;3
empleo;107;127;100
emocional;80;28;229
accesible;75;51;221
simulación;81;3;240
actualmente;175;74;102
lector;126;12;187
combinar;156;27;161
latino;30;285;0
acerca;131;57;156
neuronales;280;5;23
generative;31;5;6
desigualdad;48;236;45
to;87;33;72
méxico;58;132;50
sostenible;22;227;74
pre;126;27;117
nunca;248;16;43
desear;204;36;94
soler;204;43;84
maestro;92;51;157
tercero;171;64;94
ritmo;57;34;247
local;57;157;100
guiar;59;58;227
exploración;70;19;248
economía;97;168;45
especializado;100;78;151
reciente;141;92;105
españa;112;110;40
entrada;258;16;37
mis;222;8;64
cuestionario;109;17;176
conciencia;92;81;146
valorar;78;39;218
torno;52;146;135
selección;144;26;154
instituto;77;180;30
doi;20;26;27
recuperar;92;56;49
dominio;94;26;197
asistir;120;29;178
asistencia;118;12;190
componente;111;49;158
individuo;135;79;105
standard;52;130;114
proteger;80;216;30
dirección;122;108;54
we;2;4;0
original;207;10;77
mensaje;244;14;53
edición;128;45;84
their;2;1;0
expresar;176;43;105
duda;156;37;129
actitud;42;43;221
sugerencia;140;13;165
próximo;187;45;87
miembro;110;162;37
consultar;128;80;52
colegio;112;66;63
intentar;246;21;54
formular;95;91;132
dedicar;139;47;139
utilidad;112;21;184
plazo;79;103;127
humanidad;117;88;86
correo;254;8;10
menudo;161;40;123
industriar;90;140;75
eficaz;53;64;206
ocurrir;218;31;62
directo;98;34;190
consejo;94;148;43
predicción;209;14;83
español;157;74;49
asumir;80;89;151
ordenador;273;3;17
docencia;29;49;195
detección;136;40;128
cotidiano;148;39;125
recomendar;132;51;129
elegir;200;27;80
disponer;164;53;94
sitio;265;14;21
which;3;0;0
robots;190;11;45
afirmar;177;53;83
supervisar;164;36;67
instagram;144;8;114
teléfono;264;12;8
descubrir;206;16;83
computacional;77;41;150
aparecer;244;23;31
you;26;1;14
xxi;70;48;158
profundizar;84;49;170
human;13;20;15
fácil;220;9;74
actualización;43;91;98
gracia;170;28;101
falso;231;12;27
equitativo;2;171;126
calificación;118;9;158
razón;189;38;72
minuto;246;3;31
interactuar;127;12;165
available;1;2;2
integridad;12;89;184
índice;130;62;69
tools;13;2;5
development;1;14;4
autonomía;51;75;166
nes;115;35;141
cuestionar;73;32;176
diario;165;28;97
actualidad;125;70;96
ciudadano;44;170;75
conseguir;190;27;73
moral;133;43;47
interesante;177;27;85
distancia;112;36;100
reforzar;54;55;185
emoción;181;10;80
pandemia;107;113;45
influir;88;53;146
formal;70;43;128
explicación;144;15;125
ecosistema;37;141;104
eficacia;35;19;236
ciudad;211;18;20
secuencia;146;10;118
negocio;124;69;75
entrever;129;23;105
razonamiento;130;23;122
hombre;227;9;22
continuar;121;56;107
central;89;83;106
actualizar;54;76;159
inversión;87;134;53
artifcial;228;0;0
ambiente;45;64;178
mecanismo;90;110;81
carrera;88;48;125
tutoría;17;5;241
may;2;2;1
joven;129;64;82
inicio;139;67;66
future;12;7;7
variedad;131;21;132
realmente;178;15;88
perder;170;24;88
justo;78;139;59
school;20;7;13
recordar;188;21;69
personalizadas;43;3;234
computación;129;40;83
predecir;206;4;59
ciclo;69;72;127
chino;116;81;15
noticiar;218;24;21
iae;33;25;194
gestionar;66;74;137
interpretar;165;14;97
rápidamente;161;17;98
obstante;119;41;118
cliente;163;21;73
abarcar;72;59;148
reflexivo;13;31;227
líder;49;151;66
límite;114;56;92
interpretación;110;13;146
expectativa;72;50;141
medir;99;34;137
automáticamente;157;12;67
aumento;119;33;121
acelerar;76;60;135
normativo;16;224;18
mano;189;22;53
fernández;25;28;47
simplemente;143;19;112
rodríguez;20;19;47
content;19;40;11
conceptual;67;27;158
administración;25;100;116
accesibilidad;23;50;177
velocidad;179;26;50
desempeñar;35;66;170
des;73;47;134
big;112;26;41
sesgo;115;90;53
student;2;1;2
inmediato;51;12;204
gratuito;164;28;61
preferencia;67;9;192
classroom;12;2;30
tes;71;28;163
nación;73;177;5
knowledge;11;10;13
the;20;17;6
facultad;53;60;63
probabilidad;211;11;20
editorial;66;47;36
comparar;158;22;75
barcelona;81;31;12
temática;104;34;113
traducción;152;13;63
indicación;161;18;59
mirada;50;75;119
microsoft;161;15;33
especialista;81;95;53
colaborativo;18;14;219
coherente;111;10;126
sencillo;195;6;54
press;31;17;11
not;7;2;1
examinar;66;64;119
controlar;132;31;85
beneficiar;38;87;131
colectivo;58;76;123
mar;55;15;19
interfaz;171;9;54
familia;97;59;85
citar;119;41;67
assessment;3;5;11
ministerio;25;185;4
mapa;156;22;41
constituir;88;62;106
interesar;83;104;62
fuerte;92;53;93
discutir;100;48;103
retrieved;1;3;0
invitar;105;35;105
reemplazar;63;14;170
colaborar;57;53;143
caber;109;53;90
propiedad;91;125;18
plagiar;62;31;141
meta;65;31;113
mental;117;25;80
frecuencia;162;12;50
consistir;138;21;93
venir;161;22;63
per;69;33;119
financiero;72;62;78
atender;53;49;148
suficiente;120;40;85
procedimiento;66;59;117
modalidad;47;25;157
completar;161;7;77
comparación;134;17;98
todavía;135;40;71
médico;131;27;57
movimiento;179;23;22
mes;192;12;25
enorme;153;37;58
intercambio;50;76;115
comentario;89;6;146
aprendizajes;16;36;188
using;6;1;1
lópez;25;22;41
extraer;157;13;75
estadístico;150;18;62
alternativa;92;33;109
padre;136;36;54
hacerlo;153;20;69
feedback;37;14;107
design;12;9;22
agenciar;53;126;43
what;15;4;3
tos;86;44;107
so;41;24;82
santo;71;33;28
jugador;190;1;4
igualdad;24;178;23
based;6;1;6
presencia;128;47;63
ed;36;37;19
atractivo;70;7;162
optimizar;37;12;190
martínez;13;14;49
empresarial;38;60;125
adaptativo;13;10;207
libre;125;52;52
principalmente;78;50;109
gonzález;24;16;39
favorecer;26;43;168
verificar;134;28;71
variar;90;25;123
labor;25;29;169
fuerza;96;60;72
discriminación;53;145;20
asignar;158;23;52
volumen;120;15;96
skills;17;5;6
significativamente;53;15;166
numeroso;84;51;99
dar|decir;81;48;82
currículo;9;61;149
aire;99;49;27
música;143;7;59
stem;22;51;99
requisito;52;80;94
gama;48;22;162
efectividad;16;15;198
combinación;126;9;90
aceptar;146;24;47
marcar;103;44;84
evento;136;34;53
directamente;93;20;119
porcentaje;183;9;32
ma;58;23;110
liderazgo;59;110;53
fenómeno;85;48;97
cerebro;194;3;7
resaltar;41;38;151
realización;39;37;151
gamificación;13;4;182
estu;31;7;190
biblioteca;106;36;53
apropiado;62;37;128
simular;102;6;118
registro;143;19;53
libertad;84;109;16
lección;46;9;163
ensayo;116;9;94
departamento;45;68;63
crecer;131;34;63
conferencia;90;92;27
capa;133;14;41
autoridad;80;98;27
transversal;8;69;144
regular;45;106;60
frase;203;1;8
europa;78;111;0
clasificación;157;22;39
ac;81;26;63
unión;34;164;0
situar;85;53;84
probar;137;12;73
imaginar;149;18;53
evolucionar;54;36;137
creciente;49;72;101
ca;76;43;73
acompañar;58;44;125
study;8;5;6
robot;159;2;9
personaje;179;3;24
manual;110;35;62
intención;104;25;82
enlace;136;16;48
suceder;168;19;26
hallazgo;59;23;136
world;33;8;9
unidad;109;25;63
systems;12;5;11
cualitativo;51;13;138
conducir;96;29;95
manejo;34;58;123
creencia;95;20;74
estudiantil;16;24;176
directriz;8;170;35
argumento;89;13;98
adaptabilidad;14;8;193
valoración;68;13;125
director;64;56;38
bit;50;53;31
teacher;13;5;8
operación;108;38;59
revelar;102;31;81
exigir;48;67;101
covid;63;83;20
comunicar;95;30;72
self;7;1;7
lengua;115;17;67
ciento;160;10;11
soporte;56;8;147
promoción;18;115;74
marketing;89;25;56
industrial;92;49;36
erar|ser;163;15;30
denominar;139;35;40
celular;163;11;11
navegar;62;25;128
disponibilidad;66;73;69
carácter;87;46;77
article;12;19;11
salida;172;3;14
juicio;79;9;121
fondo;110;50;34
clasificar;170;12;27
about;8;4;3
ruta;94;27;74
rico;62;60;63
re|res;62;46;91
cognitivas;42;5;159
taller;59;30;104
monitorear;24;65;111
exponer;92;55;62
crítica;28;35;147
craig;56;6;55
bienestar;26;77;99
ii;46;56;89
gente;192;4;10
breve;133;20;45
asociación;64;89;32
analysis;10;0;3
partida;96;30;77
oecd;17;33;9
masivo;111;48;44
respaldar;29;34;143
pretender;66;45;93
indicador;63;61;74
fecha;138;22;31
adquisición;24;38;145
posición;108;43;47
mil;171;5;8
miento;62;27;118
difusión;58;70;69
barrera;49;26;124
arquitectura;126;19;48
technologies;12;4;3
supuesto;118;23;61
interno;69;61;62
cálculo;147;5;36
corrección;84;6;104
chile;44;73;39
universal;62;57;48
título;100;35;38
sensores;167;0;10
registrar;165;11;26
problemático;76;39;80
subrayar;12;47;145
canal;83;16;64
relativo;87;85;27
pantalla;155;11;19
disposición;76;40;86
compañero;108;9;76
cuándo;91;18;70
semana;143;6;36
open;36;17;21
modificar;84;48;64
foro;51;62;77
copilot;88;7;62
conference;5;3;1
comprometer;30;71;100
motivar;51;10;134
mero;55;15;130
maría;18;11;10
costo;75;46;64
lingüístico;67;27;101
deep;88;10;24
ciones;69;36;94
particularmente;55;36;108
into;2;2;0
corto;119;32;45
york;65;20;15
report;10;17;5
dónde;124;20;49
comercial;99;55;31
únicamente;76;33;78
torre;82;14;43
redactar;142;15;31
probable;123;18;49
its;2;0;15
derivar;66;63;63
anteriormente;90;32;75
smart;11;3;22
net;52;33;21
logro;52;30;113
iniciar;115;34;45
creador;82;35;71
comprar;131;12;42
terminar;155;13;25
robótica;94;26;61
news;21;8;13
mayo;65;74;0
kids;128;20;12
eds;22;15;20
diagnóstico;77;8;96
trabajador;90;45;41
sentir;127;11;52
curricular;9;34;128
traducir;116;15;53
programar;129;5;58
presencial;34;27;108
llamada;148;19;24
inclusiva;4;78;97
contrario;114;18;59
pérez;24;16;30
identidad;98;47;39
distinguir;100;23;68
critical;5;1;1
casa;161;5;11
cación;43;49;88
temprano;50;23;112
profundidad;58;13;117
origen;110;28;48
manejar;71;35;85
ganar;145;12;29
añadir;97;16;69
academic;1;2;2
your;6;0;1
recopilación;34;60;89
ly;25;52;29
impartir;36;30;120
fundamento;49;24;108
challenges;1;5;1
motor;120;15;46
justicia;54;99;23
panorama;23;43;122
orden;99;25;53
macrodatos;160;5;12
externo;50;35;88
confiable;59;54;68
complementar;33;17;138
capacitar;12;48;127
banco;79;57;18
audio;152;1;13
ajuste;62;11;111
luz;123;8;29
síntesis;61;9;106
profesión;70;34;69
cita;108;2;55
productividad;40;42;98
poderoso;45;14;125
isbn;45;10;81
fortaleza;23;4;152
estructurar;60;18;102
dividir;109;16;42
claridad;68;20;89
oficial;40;98;8
mit;64;17;18
incertidumbre;36;30;102
impact;2;3;2
apertura;33;104;30
html;40;31;14
declaración;46;102;10
currículos;14;46;103
ningún;124;17;38
lógica;93;18;63
funcionalidad;71;11;97
facebook;133;4;10
evidente;65;24;92
apartado;63;35;69
emerger;21;30;124
contribución;41;42;90
tratamiento;48;84;37
society;9;13;5
poseer;50;33;93
enviar;155;7;10
eliminar;100;30;45
artístico;86;10;58
optimización;35;11;119
exitoso;37;30;108
stanford;60;19;13
flexible;14;17;138
escuchar;137;8;24
auténtico;39;10;120
unesdoc;12;68;6
talento;25;109;36
ofertar;49;47;73
sánchez;16;10;30
solicitud;138;11;20
sistemático;32;22;99
org;6;14;15
independiente;58;51;60
inclusivo;8;64;99
distribución;89;30;47
detallado;57;2;112
desarrolladores;50;58;62
ark;13;63;7
transparente;20;104;47
english;7;2;6
elección;82;22;65
cooperación;14;128;20
completamente;101;7;63
cargo;47;103;16
work;3;3;1
tender;103;15;51
recopilar;62;17;93
provocar;93;30;47
paradigma;46;12;107
motivo;102;27;41
lanzar;103;48;16
informáticos;111;11;47
gustar;146;3;11
entidad;52;82;31
diciembre;44;66;9
dependencia;21;53;90
conllevar;24;75;74
verdad;127;12;23
sofisticar;86;5;70
resumir;113;10;43
puntuación;95;10;40
mover;123;7;35
mediación;80;22;50
